product_id,name,category,size,desc,color,quantity,price,pic,link
118,Perforated Loafers,Clothing,M,Black perforated leather loafers with a decorative strap and metal buckle detail.,Black,23,22.36,118.jpg,https://drive.google.com/file/d/1qKhKI09Tv67Tn1PrnLpQx_tCV-OSMGYx/view?usp=drivesdk
119,Striped Dress Shirt,Clothing,L,"A long-sleeve, button-up dress shirt with a subtle striped pattern.",Light Purple,25,16.5,119.jpg,https://drive.google.com/file/d/1zmtglsD2YkswDKm4Cjsq1d7UbKHTTF4z/view?usp=drivesdk
120,Striped Dress Shirt,Clothing,M,A long-sleeve dress shirt with vertical blue and white stripes.,Blue,47,19.62,120.jpg,https://drive.google.com/file/d/1y0aef1uDK1O3i9QY3Wf0z2SMiPnVsO9z/view?usp=drivesdk
121,Striped Shirt,Clothing,XL,A long-sleeve button-up shirt with thin vertical blue and white stripes.,Blue,28,48.74,121.jpg,https://drive.google.com/file/d/1c-e0YwNwLHjYMNh0DVOmOxY39IkMK5Z5/view?usp=drivesdk
122,Basic Leggings,Clothing,S,"A pair of plain, fitted leggings in a solid color.",Navy Blue,9,23.04,122.jpg,https://drive.google.com/file/d/1VQtkHZBBcNgB1jKMc0pmFZgEh7MC6H6Y/view?usp=drivesdk
123,Solid Leggings,Clothing,M,A pair of fitted solid color leggings in a vibrant purple shade.,Purple,6,10.92,123.jpg,https://drive.google.com/file/d/1F9aev-8asKEhgye7CIKm8JqrJg6rQr6c/view?usp=drivesdk
124,Plaid Shirt,Clothing,L,A long-sleeve button-up shirt with a blue and white plaid pattern.,White,0,27.18,124.jpg,https://drive.google.com/file/d/1otvTkOKINHKda4k9pRu-3rnOhkxByxVW/view?usp=drivesdk
125,Striped Polo,Clothing,S,A short-sleeve polo shirt with horizontal white and blue stripes and a white collar.,Blue,35,24.21,125.jpg,https://drive.google.com/file/d/19qkOrpi55O6-jk7mmoEHaq1Fntwin6Ll/view?usp=drivesdk
126,Men's Trousers,Clothing,M,A pair of formal men's trousers in a straight fit.,Brown,9,40.95,126.jpg,https://drive.google.com/file/d/1q-Gc89aD_Jeqks7bZLoNWpTicsb18Zt8/view?usp=drivesdk
127,Formal Pants,Clothing,S,A pair of navy blue formal pants with a straight fit.,Navy Blue,18,23.01,127.jpg,https://drive.google.com/file/d/1Ed6qipGNajHXuKaYK96nQmeDcHDnohgi/view?usp=drivesdk
128,casual pants,Clothing,M,A pair of dark-colored casual pants with a button and zipper closure.,Black,11,40,128.jpg,https://drive.google.com/file/d/1-qrR_g1BXXg8lG8bqbIM__7chf2YcALw/view?usp=drivesdk
129,Chino Pants,Clothing,S,Light beige chino pants with a straight fit and button closure.,Beige,36,44.43,129.jpg,https://drive.google.com/file/d/1NFl9UWKzNGXQG0m9lmuOkOTMO5ak7zrm/view?usp=drivesdk
130,Men's Trousers,Clothing,L,"A pair of men's straight-fit trousers in a solid color, suitable for formal or casual wear.",Olive,16,17.14,130.jpg,https://drive.google.com/file/d/14jDaQ4Kpq1wimZEm9EapbkjuN0sUVUiR/view?usp=drivesdk
131,Men's Chinos,Clothing,L,A pair of men's slim-fit chinos with a button and zipper closure.,Brown,45,21.36,131.jpg,https://drive.google.com/file/d/14hXnWsgF9QbrdbIKgihn4SNgSe0CcET8/view?usp=drivesdk
132,Formal Shirt,Clothing,L,A long-sleeve formal shirt with a button-down front and a chest pocket.,Maroon,21,36.65,132.jpg,https://drive.google.com/file/d/16I_D7ECwx_ltUljoYM9fzQR6rkCTX_cc/view?usp=drivesdk
133,Striped Shirt,Clothing,M,A long-sleeve button-up shirt with vertical blue and orange stripes.,Blue,26,10.21,133.jpg,https://drive.google.com/file/d/1qGD5F7_-0gq_c_DiR4mFWzCclogLdWPm/view?usp=drivesdk
134,Formal Trousers,Clothing,M,A pair of black formal trousers with a slim fit design.,Black,10,23.46,134.jpg,https://drive.google.com/file/d/13wacZk0mqBFjPFitGTQRGbyTdDAJlmy9/view?usp=drivesdk
135,Formal Trousers,Clothing,XL,A pair of black formal trousers with a slim fit design.,Black,8,28.55,135.jpg,https://drive.google.com/file/d/12GQGs4EV-Ug1wIZkXHahKqljQ8npxZ6M/view?usp=drivesdk
136,Striped Dress Shirt,Clothing,XL,"A long-sleeve, button-up dress shirt with subtle vertical stripes in a maroon shade.",Maroon,50,47.67,136.jpg,https://drive.google.com/file/d/1KIe0SBlZxHrA3vngnpm545Lo7xL4g3Bm/view?usp=drivesdk
137,Plaid Tie Dress,Clothing,L,"A fitted dress featuring a black, white, and gray plaid pattern with a front tie detail and three-quarter sleeves.",Black,40,22.81,137.jpg,https://drive.google.com/file/d/1JnczXVCaBmRJtPvdZsFReObIqpKs2f6F/view?usp=drivesdk
138,Checkered Dress Shirt,Clothing,XL,A light blue checkered short-sleeve dress shirt with a classic collar and button front.,Light Blue,17,29.64,138.jpg,https://drive.google.com/file/d/1EYIHakCBoBFu7IVIk38DLjFPk5Ng6nJ1/view?usp=drivesdk
139,White Shirt,Clothing,S,A classic white short-sleeve button-up shirt with a front pocket.,White,17,25.14,139.jpg,https://drive.google.com/file/d/1S6od4vqPKB302WavIytOX8_4hK5exHZ9/view?usp=drivesdk
140,Plaid Waistcoat,Clothing,S,"A sleeveless plaid waistcoat with button closure, worn over a white shirt.",Dark Green,4,31.83,140.jpg,https://drive.google.com/file/d/1uZFwLBU0IAMJW37niyBgFz9JRYN3ilUD/view?usp=drivesdk
141,White Shirt,Clothing,L,A classic white button-up shirt with long sleeves rolled up.,White,8,29.94,141.jpg,https://drive.google.com/file/d/1QgH0AgV5TMgycGI4mDd1OskZ-POfITs5/view?usp=drivesdk
142,Leather Dress Shoe,Clothing,S,A black leather lace-up dress shoe with detailed stitching and a low heel.,Black,21,17.29,142.jpg,https://drive.google.com/file/d/1duceiw0Ymx9FB6bHDFnI1gNcfVSxMme1/view?usp=drivesdk
143,Leather Slip-On,Clothing,S,A black leather slip-on shoe with a sleek design and stitched detailing.,Black,3,34.12,143.jpg,https://drive.google.com/file/d/1YetpqFmJoOW53k0Ux97o-5yG42ETj7yT/view?usp=drivesdk
144,Men's Dress Shoe,Clothing,XL,A sleek brown leather men's dress shoe with lace-up closure and perforated detailing.,Brown,5,46.04,144.jpg,https://drive.google.com/file/d/1tPjbw6zTEYwyJXxIig1FBshJjueJYsCn/view?usp=drivesdk
145,Pink Hoodie,Clothing,S,A bright pink hoodie with a front pocket and a drawstring hood featuring a rhinestone Puma logo.,Pink,20,24.54,145.jpg,https://drive.google.com/file/d/1h356w1LKwyehtcwnGOD22xqDKbP0geLW/view?usp=drivesdk
146,Puma Track Jacket,Clothing,M,A black zip-up track jacket with white stripes on the sleeves and a Puma logo on the chest.,Black,26,24.7,146.jpg,https://drive.google.com/file/d/1B7MtdNkDTLuIVW4L0k_qM0jBhTJwajt6/view?usp=drivesdk
147,Purple Track Jacket,Clothing,XL,A purple zip-up track jacket with light purple stripes along the sleeves.,Purple,4,35.64,147.jpg,https://drive.google.com/file/d/1th3Acnt9Dzo92dExjHRlq9_cxaa2gavV/view?usp=drivesdk
148,Puma Sweatshirt,Clothing,L,A grey long-sleeve sweatshirt with a round neck and Puma branding on the front.,Grey,37,22.16,148.jpg,https://drive.google.com/file/d/1XQXOf5u9hmuRP1wSpKQkbkQtAhN9Msn3/view?usp=drivesdk
149,Black Zip Jacket,Clothing,S,A black full-zip jacket with long sleeves and a small logo on the chest.,Black,43,42.85,149.jpg,https://drive.google.com/file/d/141pDAebCdcD5VXsTs4bFGOJpV_KO7DmX/view?usp=drivesdk
150,Grey Sweatpants,Clothing,S,Comfortable grey sweatpants with an elastic waistband and relaxed fit.,Grey,32,11.02,150.jpg,https://drive.google.com/file/d/1YRC7WqO9ixmNDvUlB4IJOlON6W7sNpxD/view?usp=drivesdk
151,Men's Sweatpants,Clothing,S,Comfortable men's sweatpants with an elastic waistband in a relaxed fit.,Navy Blue,20,36.69,151.jpg,https://drive.google.com/file/d/15zy49rlQBFVJifLiBuJXZURt4g4f9V51/view?usp=drivesdk
152,Graphic T-shirt,Clothing,M,A white short-sleeve T-shirt featuring a rectangular graphic design with wavy brown lines on the front.,White,48,46.71,152.jpg,https://drive.google.com/file/d/1ej3KmIdAz8MOgBPLTDHWsn2qSCn3lsbe/view?usp=drivesdk
153,Buttoned Cardigan,Clothing,M,A long-sleeve knitted cardigan with a blue and black pattern and button closure.,Blue,46,28.48,153.jpg,https://drive.google.com/file/d/1rvSu4GfFsKiyqHg5_BlWtbydh6NLK8m6/view?usp=drivesdk
154,Plaid Shorts,Clothing,S,"Men's knee-length shorts featuring a multicolor plaid pattern with shades of yellow, blue, and white.",Yellow,2,26.11,154.jpg,https://drive.google.com/file/d/1DzV5bqNbCb_WymvmBe1z8iES_FfCiOBL/view?usp=drivesdk
155,Half-Zip Sweater,Clothing,L,A blue half-zip sweater with ribbed cuffs and hem.,Blue,44,43,155.jpg,https://drive.google.com/file/d/1HyeBiX1g4by4GX3Eb_V__z_oyc39tnha/view?usp=drivesdk
156,Checked Shirt,Clothing,XL,A long-sleeve button-up shirt with a green and white checked pattern.,Green,47,36.81,156.jpg,https://drive.google.com/file/d/17jU0wAmSJ0XYjhbmL857B6ArL_AAqIvG/view?usp=drivesdk
157,Distressed Jeans,Clothing,L,A pair of blue distressed denim jeans with a slightly faded and worn look.,Blue,20,25.98,157.jpg,https://drive.google.com/file/d/1o7CeMZ5Wba4DJziSEhhcYGVT34yfIlIo/view?usp=drivesdk
158,Faded Blue Jeans,Clothing,L,A pair of slim-fit blue jeans with a faded wash effect.,Blue,3,14.59,158.jpg,https://drive.google.com/file/d/1wOT_b9YZX7U1DKKoFp9nbk3qOpsuGQIJ/view?usp=drivesdk
159,Dark Wash Jeans,Clothing,M,A pair of dark wash denim jeans with a slim fit and slight fading on the thighs.,Blue,45,20.71,159.jpg,https://drive.google.com/file/d/103n-oO-Tv61zse2HbZCPKkBQqTtdNOUi/view?usp=drivesdk
160,Nike Windbreaker,Clothing,M,A bright pink lightweight Nike windbreaker jacket with a hood and front zipper.,Pink,0,34.47,160.jpg,https://drive.google.com/file/d/1wFJG81r95TcuPZh19Zv8qv3g4gegHxyK/view?usp=drivesdk
161,Nike Windbreaker,Clothing,XL,"A Nike windbreaker jacket featuring a zip-up front, hood with drawstrings, and a color-block design in red and navy blue.",Navy Blue,13,37.23,161.jpg,https://drive.google.com/file/d/1UbRZ4KjVm7vEvMNsXRPeWbTQvRoiUJJe/view?usp=drivesdk
162,Nike Windbreaker Jacket,Clothing,XL,A green and black Nike windbreaker jacket with a front zipper and hood.,Green,21,26.94,162.jpg,https://drive.google.com/file/d/18l2Y4GcLRUc5joiDlj93ws8UHCbbfSJz/view?usp=drivesdk
163,Yoga Pants,Clothing,S,Black high-waisted yoga pants with a slight flare at the bottom and a small pink Nike logo on the waistband.,Black,19,20.84,163.jpg,https://drive.google.com/file/d/1B9nsf7ABg7kuVbGVsaCtC0X0hHP7LnL7/view?usp=drivesdk
164,Nike Track Pants,Clothing,L,Black Nike track pants with an elastic waistband and a white swoosh logo on the right thigh.,Black,12,16.59,164.jpg,https://drive.google.com/file/d/1-w-ODpYeM2ThyZn6jOw3Zk5_qIRgY7YJ/view?usp=drivesdk
165,Manchester Shorts,Clothing,S,Black athletic shorts featuring the Manchester United logo and a Nike swoosh.,Black,6,35.08,165.jpg,https://drive.google.com/file/d/1ce-3sEdR_W-DokzWilOMIzhAy3Cdy6ze/view?usp=drivesdk
166,Checkered Skirt,Clothing,S,A checkered skirt with a black waistband and a red bow detail.,Gray,34,43.34,166.jpg,https://drive.google.com/file/d/1MgZDY8jfYR9WERet5ybVSzhlWCDwZYzg/view?usp=drivesdk
167,Plaid Skirt,Clothing,XL,A pleated skirt featuring a red and navy blue plaid pattern with button details at the waistband.,Blue,13,40.82,167.jpg,https://drive.google.com/file/d/1qHv71RvbcdDvLAgdDpyoAyHlqtsJu8CD/view?usp=drivesdk
168,Printed Sundress,Clothing,S,"A white sundress with purple straps, button details, and colorful floral and butterfly prints.",White,9,28.14,168.jpg,https://drive.google.com/file/d/1NWL01oXHGBRglByXiOryLuvy71NDS2R4/view?usp=drivesdk
169,Striped Shirt,Clothing,L,A blue and white vertically striped button-up shirt with rolled-up sleeves.,Blue,4,11.42,169.jpg,https://drive.google.com/file/d/1pNX7bH6kw9FAJDxcioWoOsIQA9aOnK2h/view?usp=drivesdk
170,Plaid Shirt,Clothing,M,A long-sleeve button-up plaid shirt with a chest pocket.,Blue,3,37.46,170.jpg,https://drive.google.com/file/d/1QHbyoQXeTqn_6zxDS6s7txz-w_OxdX2A/view?usp=drivesdk
171,Adidas Running Shoe,Clothing,M,A black Adidas running shoe featuring a leather upper and cushioned sole for comfort and support.,Black,16,36.47,171.jpg,https://drive.google.com/file/d/1iaR8R_FjGj8rTRpRC58CUHyNNQ-ernnC/view?usp=drivesdk
172,Striped Sweater Vest,Clothing,XL,A black V-neck sweater vest with two horizontal grey stripes across the chest.,Black,10,28.49,172.jpg,https://drive.google.com/file/d/1SZzYJGRzG9omOyN1SpNqNeAo93MjgsUw/view?usp=drivesdk
173,Plaid Shirt,Clothing,S,A men's long-sleeve plaid shirt with buttoned chest pockets and rolled-up sleeves.,Blue,34,30.2,173.jpg,https://drive.google.com/file/d/1aYvugfG4wVo6BFZpusnREkGzusw4f3h6/view?usp=drivesdk
174,Square Dial Watch,Clothing,L,A silver metal watch with a square black dial and red accents.,Silver,23,22.7,174.jpg,https://drive.google.com/file/d/13OS9kGkTtjrs0Sx6-pUcjGE1VvXLQAbP/view?usp=drivesdk
175,Casual Sneaker,Clothing,L,"A black casual sneaker with white laces, brown side stripe, and a white sole.",Black,4,11.76,175.jpg,https://drive.google.com/file/d/11skRzq1h7pcRRJtXdpaTO5aQkuiTVQUS/view?usp=drivesdk
176,Casual Sneaker,Clothing,L,A black casual sneaker with green accents and a white sole.,Black,2,21.84,176.jpg,https://drive.google.com/file/d/10LDPzYudkCCDo8BWmdwKQUJ4HJFXipeD/view?usp=drivesdk
177,Fur Trim Boots,Clothing,XL,Soft brown boots with quilted fabric and fur trim around the ankle.,Brown,15,20.1,177.jpg,https://drive.google.com/file/d/1eqkUz1_FCaLebr7KsD8Ii7qcgbzikrGt/view?usp=drivesdk
178,Grey Hoodie,Clothing,S,"A grey pullover hoodie with a front zipper and drawstrings, featuring a patch on the sleeve and a small label near the hem.",Grey,0,16.86,178.jpg,https://drive.google.com/file/d/1yFZ8U8cHov0PIUlBLQYXMCGKRbIFQ-BP/view?usp=drivesdk
179,Track Jacket,Clothing,M,White track jacket with blue stripes on the sleeves and a front zipper.,White,15,21.28,179.jpg,https://drive.google.com/file/d/1nl8b8LsljdAjcySYg3sKJ3eCMMp812rP/view?usp=drivesdk
180,Half-Zip Sweater,Clothing,S,"A black long-sleeve half-zip sweater with ribbed cuffs and hem, featuring subtle stripes on the sleeves.",Black,33,36.15,180.jpg,https://drive.google.com/file/d/1aqilbiNpAjNnttgUMXv3p4kbCTJc5WGp/view?usp=drivesdk
181,Striped Hoodie,Clothing,XL,"A white hoodie featuring horizontal stripes in black, yellow, maroon, and red across the front.",White,38,15.37,181.jpg,https://drive.google.com/file/d/1wtH2kv4oLz3wfn4xOGQ1YGYctiu1Gkwi/view?usp=drivesdk
182,Track Jacket,Clothing,S,Black track jacket with white stripes on the sleeves and a front zipper.,Black,44,18.67,182.jpg,https://drive.google.com/file/d/1gqRZCIrM1_a6SA-Fgik6H-ZLxO4wteHk/view?usp=drivesdk
183,Athletic Shorts,Clothing,L,Black athletic shorts with white piping detail and an elastic waistband.,Black,43,49.02,183.jpg,https://drive.google.com/file/d/1GcfFoiKS6A1knYUZWAqZfvWK1xXl-9WA/view?usp=drivesdk
184,Track Jacket,Clothing,XL,A navy blue lightweight track jacket with white stripes on the sleeves and a front zipper.,Navy Blue,37,10.61,184.jpg,https://drive.google.com/file/d/1fJbvRsfBLd-wct3Kfrv_A5rEpdmsu4R1/view?usp=drivesdk
185,Leather Casual Shoe,Clothing,M,A brown leather casual shoe with lace-up closure and detailed stitching.,Brown,48,27.61,185.jpg,https://drive.google.com/file/d/1dBBCmx8acttzmDM4etQzbS5KqgjGk6l_/view?usp=drivesdk
186,Leather Oxford,Clothing,XL,A brown leather Oxford shoe with lace-up closure and a black sole.,Brown,38,13.29,186.jpg,https://drive.google.com/file/d/1IA5NDcqcrzgn7U2croslCu-A1ISGWGD0/view?usp=drivesdk
187,Beaded Kitten Heel,Clothing,M,A brown kitten heel sandal with multicolored bead embellishments on the strap.,Brown,5,18.86,187.jpg,https://drive.google.com/file/d/1hwyGwg45D4bNGP1Mosrz0Sgroeem5R-e/view?usp=drivesdk
188,Running Shoe,Clothing,S,A black and silver running shoe with mesh fabric and synthetic overlays for breathability and support.,Black,26,23.98,188.jpg,https://drive.google.com/file/d/1ZOJf8ENEd5jfl-XPYpv5ijDyIavcN-y5/view?usp=drivesdk
189,Denim Shorts,Clothing,L,A pair of blue denim shorts with an elastic waistband and front pockets.,Blue,1,22.12,189.jpg,https://drive.google.com/file/d/1DgFs9vAk7AguNJtBn0cCS8Z3d_Q7Wmom/view?usp=drivesdk
190,Graphic Hoodie,Clothing,L,Blue hoodie with front pocket and red graphic print featuring the numbers 1976 and text.,Blue,6,11.09,190.jpg,https://drive.google.com/file/d/1QaDgF-I9cyulEoi3FWCPfGx3VxvytQOI/view?usp=drivesdk
191,Graphic Hoodie,Clothing,S,Blue hoodie with front pocket and red graphic print featuring the year 1976.,Blue,23,35.8,191.jpg,https://drive.google.com/file/d/11rWXqanZlnGXxi9MjH8RRvIajJUCdInD/view?usp=drivesdk
192,Cargo Pants,Clothing,S,Black cargo pants with multiple pockets and a button closure.,Black,19,17.21,192.jpg,https://drive.google.com/file/d/1lEMbXRVP30yq7nIufD__X6XZg2P_T0Qi/view?usp=drivesdk
193,Denim Shorts,Clothing,S,A pair of blue denim shorts with front pockets and a button closure.,Blue,12,42.71,193.jpg,https://drive.google.com/file/d/1uX_XsyqnSxIPoDtDw5GWvgarxidvsnJN/view?usp=drivesdk
194,Sleeveless Hoodie,Clothing,L,A white sleeveless hoodie with a front zipper and drawstrings.,White,27,37.7,194.jpg,https://drive.google.com/file/d/1tB4uvWdUX-VNJwYKiPTnGsH-sc1iGpmT/view?usp=drivesdk
195,Pleated Mini Skirt,Clothing,M,A pink pleated mini skirt with a button and pocket details.,Pink,19,10.75,195.jpg,https://drive.google.com/file/d/1bgimwL-2Hwl7s8n-oOX2rexjLHhfsDBS/view?usp=drivesdk
196,Pleated Mini Skirt,Clothing,L,A pink pleated mini skirt with a button and pocket details.,Pink,19,33.38,196.jpg,https://drive.google.com/file/d/1qOP2YJduoG5ioQRnQsR22E3Jdf8QdIjk/view?usp=drivesdk
197,Vintage Sweatshirt,Clothing,M,Black long-sleeve sweatshirt with red stripes on sleeves and vintage text graphic on the front.,Black,30,39.53,197.jpg,https://drive.google.com/file/d/1z6LiZl8RETeyOvoGoYSR6q8DCyK4vyhP/view?usp=drivesdk
198,Cargo Shorts,Clothing,L,White cargo shorts with buttoned side pockets and front button closure.,White,11,42.67,198.jpg,https://drive.google.com/file/d/1eVI2IwHpDcRcU64wAPti7n1kvP2-xs8K/view?usp=drivesdk
199,Cargo Shorts,Clothing,S,White cargo shorts with side pockets and a black striped belt.,White,11,40.27,199.jpg,https://drive.google.com/file/d/1i9Cue27C6RQWWWSIBrgiflNiCU3X5z4X/view?usp=drivesdk
200,Cargo Shorts,Clothing,M,Beige cargo shorts with multiple pockets and a striped belt.,Beige,9,12.82,200.jpg,https://drive.google.com/file/d/10O8wdrsywTkbZjDjV8KxKIXlECmr9Qqe/view?usp=drivesdk
201,Cargo Shorts,Clothing,S,Beige cargo shorts with side pockets and a black striped belt.,Beige,40,44.13,201.jpg,https://drive.google.com/file/d/119aw81uaDg0Jcb1UmHDh6VoKKH_v_Dfd/view?usp=drivesdk
202,Pleated Skirt,Clothing,L,A red pleated skirt with an elastic waistband and button detail.,Red,39,19.92,202.jpg,https://drive.google.com/file/d/1jthUxAD32QWIpSWamFaMv0aOh3pY3t5w/view?usp=drivesdk
203,Pleated Skirt,Clothing,S,A red pleated skirt with a wide waistband and button detail.,Red,11,15.5,203.jpg,https://drive.google.com/file/d/15kBvnVh14-l3PvJ87sJObZIgEkNuyNI2/view?usp=drivesdk
204,Black Pants,Clothing,XL,A pair of black pants with a striped belt.,Black,36,20.3,204.jpg,https://drive.google.com/file/d/1t4N3v1NpgVBtElMzbw7S9V2xWhsBV3uF/view?usp=drivesdk
205,Sleeveless Dress,Clothing,XL,A white sleeveless dress with a round neckline and a small red flower embellishment near the collar.,White,3,22.19,205.jpg,https://drive.google.com/file/d/1rC5SkWuz5BDF9uhJFooabdnb9_2zQTat/view?usp=drivesdk
206,Striped Shirt,Clothing,S,"A short-sleeve button-up shirt with pink, white, and blue vertical stripes and two front pockets.",Pink,11,21.09,206.jpg,https://drive.google.com/file/d/1RmVwe9Fb8jSCFej_GMgZ1PNM4lu-a6in/view?usp=drivesdk
207,Black Skirt,Clothing,XL,A black pleated skirt with an elastic waistband and button detail.,Black,29,40.68,207.jpg,https://drive.google.com/file/d/1xPDZSh3lBeE-rM5bGuJaaoKM8Xrqk_bC/view?usp=drivesdk
208,Black Skirt,Clothing,XL,A black pleated skirt with an elastic waistband and button detail.,Black,42,24.14,208.jpg,https://drive.google.com/file/d/1rP9p9AcRYopm392Ho6y2l37hlUr_qr9N/view?usp=drivesdk
209,casual sneaker,Clothing,L,A casual sneaker featuring a combination of mesh and suede materials with a lace-up design.,Gray,8,26.57,209.jpg,https://drive.google.com/file/d/1Yf7MPxgh8Z5hB-x9hlxfHwiMCtIo2w-Z/view?usp=drivesdk
210,Athletic Sneaker,Clothing,L,A gray athletic sneaker with mesh panels and teal accents designed for outdoor activities.,Gray,44,49.79,210.jpg,https://drive.google.com/file/d/1vSdYJQYPAMPZrl4q8uR_5TensxSrfC8Z/view?usp=drivesdk
